# Validation Error (pixels): 61.56
timestamp,taskId,targetX,targetY,gazeX,gazeY,mouseX,mouseY
47095.5,9,1305,387,,,1064,470
47105.699999999255,9,1305,387,,,1077,466
47129.39999999851,9,1305,387,1202.0453563918547,467.92225590896885,,
47130.79999999702,9,1305,387,,,1120,450
47140.89999999851,9,1305,387,,,1153,439
47165.29999999702,9,1305,387,1192.393237588743,474.57273123509566,,
47165.39999999851,9,1305,387,,,1258,411
47175.599999997765,9,1305,387,,,1301,403
47198.699999999255,9,1305,387,1177.9330980382167,498.86655803710374,,
47200.099999997765,9,1305,387,,,1374,399
47234,9,1305,387,1200.1681683514169,489.2767349473866,,
47234.199999999255,9,1305,387,,,1403,394
47268,9,1305,387,1172.4238281821342,502.2363328555562,,
47269.39999999851,9,1305,387,,,1418,393
47303.5,9,1305,387,1195.9442211602934,496.3281718159878,,
47303.699999999255,9,1305,387,,,1418,391
47314,9,1305,387,,,1418,391
47337.099999997765,9,1305,387,1239.633138744685,461.0621189143094,,
47338.39999999851,9,1305,387,,,1415,389
47372.099999997765,9,1305,387,1216.413837524521,465.8699562132108,,
47372.29999999702,9,1305,387,,,1412,386
47383.29999999702,9,1305,387,,,1411,385
47389.29999999702,9,1305,387,,,1409,384
47408.79999999702,9,1305,387,1226.2788297574334,541.7239362049927,,
47408.89999999851,9,1305,387,,,1400,384
47420.199999999255,9,1305,387,,,1395,384
47444.699999999255,9,1305,387,1276.67214649622,505.32557491856005,,
47446,9,1305,387,,,1379,384
47456.5,9,1305,387,,,1367,384
47481.89999999851,9,1305,387,1321.706634355111,469.521037349538,,
47482.099999997765,9,1305,387,,,1351,384
47517.5,9,1305,387,1335.5646573489553,455.3941191186915,,
47519.099999997765,9,1305,387,,,1334,389
47529.599999997765,9,1305,387,,,1329,390
47555.39999999851,9,1305,387,1350.4133202020016,418.9752245754647,,
47555.5,9,1305,387,,,1323,390
47565.699999999255,9,1305,387,,,1322,390
47590.29999999702,9,1305,387,1320.918833797036,428.6851546879554,,
47591.89999999851,9,1305,387,,,1320,390
47604.599999997765,9,1305,387,,,1320,390
47628.29999999702,9,1305,387,1330.477899377708,394.9008146801178,,
47628.5,9,1305,387,,,1319,390
47639.599999997765,9,1305,387,,,1318,391
47665.39999999851,9,1305,387,1333.994820229173,355.7359296827564,,
47667,9,1305,387,,,1317,391
47677.79999999702,9,1305,387,,,1316,391
47701.79999999702,9,1305,387,1347.8382270050388,340.18973680349126,,
47702,9,1305,387,,,1316,392
47737.29999999702,9,1305,387,1362.2046290014769,343.36155546609467,,
47738.699999999255,9,1305,387,,,1315,392
47774.099999997765,9,1305,387,1379.2981609249675,335.7500411577031,,
47823.39999999851,9,1305,387,1347.6024945549727,368.90749616140266,,
